	mmseqs_cluster	unclustered	foldseek_cluster	mmseqs_unclustered
2659	A0A931B7G0	UPI001CDD815B		
2660	A0A938NXQ7	A0A938NXQ7		
2661	A0A938NXQ7	A0A3C0ZPM4		
2662	A0A938NXQ7	A0A3D0QFL7		
2663	A0A938NXQ7	A0A2M6Z0Z8		
2664	A0A938NXQ7	A0A964KW91		
2665	A0A938NXQ7	A0A350BQD9		
2666	A0A938NXQ7	A0A1G0SKC8		
2667	A0A938NXQ7	A0A7V1XKB6		
2668	A0A942ZWJ2	A0A942ZWJ2		
2669	A0A942ZWJ2	UPI001ED9C8E9		
2670	A0A942ZWJ2	UPI001D01F2DE		
2671	A0A965DQA7	A0A965DQA7		
2672	B7C7F4	B7C7F4	C2EH32	B7C7F4
2673	C2EUW7	C2EUW7	A0A6N3F9S8	C2EUW7
2674	C2EUW7	E3C775	A0A6N3F9S8	C2EUW7
2675	C2EUW7	C8P5P6	A0A6N3F9S8	C2EUW7
2676	D6S3R8	D6S3R8	A0A0B4WBQ7	D6S3R8
2677	E4KPN9	E4KPN9	A0Q6B3	E4KPN9
2678	W4U616	W4U616	W4U616	W4U616
2679	A0A0M0VNU9	A0A0M0VNU9	A0A0M0VNU9	A0A0M0VNU9
2680	A0A0M0VNU9	A0A4R0WG52	A0A0M0VNU9	A0A0M0VNU9
2681	A0A0M0VNU9	A0A4R0SY53	A0A0M0VNU9	A0A0M0VNU9
2682	A0A0M0VNU9	A0A4R0UCY8	A0A0M0VNU9	A0A0M0VNU9
2683	A0A151B2T1	A0A151B2T1	A0A1M6M7F5	A0A151B2T1
2684	A0A173TCG8	A0A173TCG8	A0A2P2BVU5	A0A173TCG8
2685	A0A173TCG8	A0A1C5RVA2	A0A2P2BVU5	A0A173TCG8
2686	A0A173TCG8	UPI0003B7A45F	A0A2P2BVU5	A0A173TCG8
2687	A0A173TCG8	UPI0003B7776C	A0A2P2BVU5	A0A173TCG8
2688	A0A173TCG8	A0A1C6K2X5	A0A2P2BVU5	A0A173TCG8
2689	A0A173TCG8	A0A6N3D7Q6	A0A2P2BVU5	A0A173TCG8
2690	A0A173TCG8	UPI00035EE18C	A0A2P2BVU5	A0A173TCG8
2691	A0A174NM26	A0A174NM26	A0A379CH65	A0A174NM26
2692	A0A174NM26	A0A173XL91	A0A379CH65	A0A174NM26
2693	A0A174NM26	A0A6G2CGT4	A0A379CH65	A0A174NM26
2694	A0A174NM26	A0A844JL87	A0A379CH65	A0A174NM26
2695	A0A1C5VUT5	A0A1C5VUT5	A0A1T4VMW3	A0A1C5VUT5
2696	A0A1C6GSB9	A0A1C6GSB9		
2697	A0A1H3TZ03	A0A1H3TZ03	A0A1H3TZ03	A0A1H3TZ03
2698	A0A1I0VXM8	A0A1I0VXM8	A0A379AHB8	A0A1I0VXM8
2699	A0A1I3L6B0	A0A1I3L6B0	A0A2T6K1D7	A0A1I3L6B0
2700	A0A1I3L6B0	A0A1T4JQS9	A0A2T6K1D7	A0A1I3L6B0
2701	A0A1I3L6B0	A0A1T4MBV1	A0A2T6K1D7	A0A1I3L6B0
2702	A0A1I3L6B0	A0A1H9CFL1	A0A2T6K1D7	A0A1I3L6B0
2703	A0A1I7FP18	A0A1I7FP18	A0A1I7FP13	A0A1I7FP18
2704	A0A1M5BST5	A0A1M5BST5	A0A1M5BST5	A0A1M5BST5
2705	A0A1S8SD68	A0A1S8SD68	A0A1S8SD68	A0A1S8SD68
2706	A0A1S8SD68	A0A1S8R7I9	A0A1S8SD68	A0A1S8SD68
2707	A0A1T4S1X5	A0A1T4S1X5	A0A0B6CY97	A0A1T4S1X5
2708	A0A1V1HZQ8	A0A1V1HZQ8	A0A2T6K1D7	A0A1V1HZQ8
2709	A0A1V1HZQ8	T4VN12	A0A2T6K1D7	A0A1V1HZQ8
2710	A0A1X1KX86	A0A1X1KX86	A0A1S8TTI0	A0A1X1KX86
2711	A0A1Z5HID7	A0A1Z5HID7	A0A849ZJ90	A0A1Z5HID7
2712	A0A2E6G5Z6	A0A2E6G5Z6	A0A7C1VDL4	A0A2E6G5Z6
2713	A0A2E6G5Z6	A0A3D6DJK3	A0A7C1VDL4	A0A2E6G5Z6
2714	A0A2S3U944	A0A2S3U944	A0A2S3U944	A0A2S3U944
2715	A0A2T2U5A0	A0A2T2U5A0	A0A661YJ37	A0A2T2U5A0
2716	A0A2T6K1D7	A0A2T6K1D7	A0A2T6K1D7	A0A2T6K1D7
2717	A0A2T6K1D7	A0A497YFT2	A0A2T6K1D7	A0A2T6K1D7
2718	A0A2T6K1D7	A0A098ESQ2	A0A2T6K1D7	A0A2T6K1D7
2719	A0A2X3YSW0	A0A2X3YSW0	A0A2X3YSW0	A0A2X3YSW0
2720	UPI0022B77737	UPI0022B77737		
2721	UPI0022B77737	UPI001CBC47E5		
2722	UPI0022B77737	UPI002283AA93		
2723	UPI0022B77737	UPI001F4DA91A		
2724	W4VP49	W4VP49	A0A1H9RBA3	W4VP49
2725	A0A060R9Y9	A0A060R9Y9	A0A1T3DQC7	A0A060R9Y9
2726	A0A060R9Y9	UPI00202DEB3A	A0A1T3DQC7	A0A060R9Y9
2727	A0A060R9Y9	UPI0021651313	A0A1T3DQC7	A0A060R9Y9
2728	A0A060R9Y9	UPI001F44C6B3	A0A1T3DQC7	A0A060R9Y9
2729	A0A060R9Y9	UPI0006C06BD8	A0A1T3DQC7	A0A060R9Y9
2730	A0A060R9Y9	UPI00189A4ED6	A0A1T3DQC7	A0A060R9Y9
2731	A0A060R9Y9	UPI001925A775	A0A1T3DQC7	A0A060R9Y9
2732	A0A060R9Y9	UPI001CE3429F	A0A1T3DQC7	A0A060R9Y9
2733	A0A087A4Z4	A0A087A4Z4	A0A087A4Z1	A0A087A4Z4
2734	A0A0A0DIZ7	A0A0A0DIZ7	A0A0A0DIZ7	A0A0A0DIZ7
2735	A0A0A0DIZ7	A0A139MQT1	A0A0A0DIZ7	A0A0A0DIZ7
2736	A0A0R2FG61	A0A0R2FG61	A0A0R2FG61	A0A0R2FG61
2737	A0A1B3MPX6	A0A1B3MPX6	A0A2P2BVU5	A0A1B3MPX6
2738	A0A1C5YF09	A0A1C5YF09	A0A1C5YF09	A0A1C5YF09
2739	A0A1C6J605	A0A1C6J605	A0A1C6J605	A0A1C6J605
2740	A0A1G7NMZ4	A0A1G7NMZ4		
2741	A0A1G7NMZ4	A0A398CM10		
2742	A0A1H4M991	A0A1H4M991	W7Y0R1	A0A1H4M991
2743	A0A1H4M991	A0A7Z0ABQ6	W7Y0R1	A0A1H4M991
2744	A0A1H4M991	A0A841DP35	W7Y0R1	A0A1H4M991
2745	A0A1H9CDL0	A0A1H9CDL0	A0A1H9CDL0	A0A1H9CDL0
2746	A0A1H9CDL0	D7NCX6	A0A1H9CDL0	A0A1H9CDL0
2747	A0A1H9CDL0	A0A3S4T0G8	A0A1H9CDL0	A0A1H9CDL0
2748	A0A1I1P454	A0A1I1P454	A0A1G7GLJ7	A0A1I1P454
2749	A0A1M5RLB5	A0A1M5RLB5	A0A1M6GBW1	A0A1M5RLB5
2750	A0A1M7LY61	A0A1M7LY61	A0A379CH65	A0A1M7LY61
2751	A0A1S2WT85	A0A1S2WT85	A0Q6B3	A0A1S2WT85
2752	A0A1S2WT85	A0A0B6D214	A0Q6B3	A0A1S2WT85
2753	A0A1S2WT85	A0A0E1N7B3	A0Q6B3	A0A1S2WT85
2754	A0A1S2WT85	C6YV74	A0Q6B3	A0A1S2WT85
2755	A0A241TYP9	A0A241TYP9	D6KPJ5	A0A241TYP9
2756	A0A241TYP9	A0A177ING7	D6KPJ5	A0A241TYP9
2757	A0A241TYP9	A0A2S8CHP7	D6KPJ5	A0A241TYP9
2758	A0A241TYP9	A0A807MUS4	D6KPJ5	A0A241TYP9
2759	A0A241TYP9	A0A1F1ECZ5	D6KPJ5	A0A241TYP9
2760	A0A241TYP9	A0A1F1GCH4	D6KPJ5	A0A241TYP9
2761	A0A241TYP9	A0A2A4AIW4	D6KPJ5	A0A241TYP9
2762	A0A241TYP9	A0A2N6TS19	D6KPJ5	A0A241TYP9
2763	A0A241TYP9	A0A6I7YP66	D6KPJ5	A0A241TYP9
2764	A0A241TYP9	A0A1F1XBT2	D6KPJ5	A0A241TYP9
2765	A0A241TYP9	A0A1E8ZGH1	D6KPJ5	A0A241TYP9
2766	A0A241TYP9	A0A0M2XL53	D6KPJ5	A0A241TYP9
2767	A0A241TYP9	A0A1F0Q753	D6KPJ5	A0A241TYP9
2768	A0A241TYP9	A0A1F0QIY0	D6KPJ5	A0A241TYP9
2769	A0A241TYP9	A0A1F0S0I1	D6KPJ5	A0A241TYP9
2770	A0A241TYP9	A0A2I1MYE5	D6KPJ5	A0A241TYP9
2771	A0A241TYP9	A0A1L7CPH2	D6KPJ5	A0A241TYP9
2772	A0A241TYP9	A0A1E9ZLL0	D6KPJ5	A0A241TYP9
2773	A0A241TYP9	A0A1F0VTI0	D6KPJ5	A0A241TYP9
2774	A0A241TYP9	A0A2Z2J6V9	D6KPJ5	A0A241TYP9
2775	A0A241TYP9	A0A1F1L1N3	D6KPJ5	A0A241TYP9
2776	A0A241TYP9	A0A1L7D5I6	D6KPJ5	A0A241TYP9
2777	A0A241TYP9	A0A097IIL0	D6KPJ5	A0A241TYP9
2778	A0A241TYP9	A0A2S9Z3A1	D6KPJ5	A0A241TYP9
2779	A0A241TYP9	A0A2N6T6I1	D6KPJ5	A0A241TYP9
2780	A0A241TYP9	A0A2I1V1X9	D6KPJ5	A0A241TYP9
2781	A0A241TYP9	A0A0K1RF34	D6KPJ5	A0A241TYP9
2782	A0A241TYP9	A0A1F1YPU2	D6KPJ5	A0A241TYP9
2783	A0A241TYP9	UPI0009FA400E	D6KPJ5	A0A241TYP9
2784	A0A241TYP9	A0A1L7CIJ4	D6KPJ5	A0A241TYP9
2785	A0A241TYP9	A0A2I1VRW3	D6KPJ5	A0A241TYP9
2786	A0A241TYP9	A0A3M8KA18	D6KPJ5	A0A241TYP9
2787	A0A241TYP9	A0A077HMG1	D6KPJ5	A0A241TYP9
2788	A0A241TYP9	UPI0009435C3C	D6KPJ5	A0A241TYP9
2789	A0A241TYP9	A0A1J5VW53	D6KPJ5	A0A241TYP9
2790	A0A241TYP9	A0A1S1EEL9	D6KPJ5	A0A241TYP9
2791	A0A241TYP9	A0A1F1Z421	D6KPJ5	A0A241TYP9
2792	A0A241TYP9	A0A2S0WGH1	D6KPJ5	A0A241TYP9
2793	A0A241TYP9	A0A854NJ59	D6KPJ5	A0A241TYP9
2794	A0A241TYP9	V6V2D3	D6KPJ5	A0A241TYP9
2795	A0A241TYP9	D9QCV3	D6KPJ5	A0A241TYP9
2796	A0A241TYP9	A0A830QWQ5	D6KPJ5	A0A241TYP9
2797	A0A241TYP9	A0A7Y4P9J7	D6KPJ5	A0A241TYP9
2798	A0A241TYP9	A0A0E3N6R7	D6KPJ5	A0A241TYP9
2799	A0A241TYP9	A0A2A1ZVC3	D6KPJ5	A0A241TYP9
2800	A0A241TYP9	A0A1S0YP63	D6KPJ5	A0A241TYP9
2801	A0A241TYP9	UPI0008A1C4B8	D6KPJ5	A0A241TYP9
2802	A0A241TYP9	A0A1S1BJ99	D6KPJ5	A0A241TYP9
2803	A0A241TYP9	A0A2I1WAH4	D6KPJ5	A0A241TYP9
2804	A0A241TYP9	A0A1J5VDS5	D6KPJ5	A0A241TYP9
2805	A0A241TYP9	A0A1J5VKC1	D6KPJ5	A0A241TYP9
2806	A0A241TYP9	A0A1F1UPU8	D6KPJ5	A0A241TYP9
2807	A0A241TYP9	UPI0008A54BA1	D6KPJ5	A0A241TYP9
2808	A0A241TYP9	A0A1F0MUD9	D6KPJ5	A0A241TYP9
2809	A0A241TYP9	A0A1F1V0W0	D6KPJ5	A0A241TYP9
2810	A0A241TYP9	A0A240AMU7	D6KPJ5	A0A241TYP9
2811	A0A241TYP9	UPI0007C84C17	D6KPJ5	A0A241TYP9
2812	A0A241TYP9	A0A2A2A210	D6KPJ5	A0A241TYP9
2813	A0A241TYP9	A0A376CL50	D6KPJ5	A0A241TYP9
2814	A0A241TYP9	A0A269PF83	D6KPJ5	A0A241TYP9
2815	A0A241TYP9	A0A0M5IM27	D6KPJ5	A0A241TYP9
2816	A0A241TYP9	A0A0F6Z749	D6KPJ5	A0A241TYP9
2817	A0A241TYP9	Q8FM37	D6KPJ5	A0A241TYP9
2818	A0A241TYP9	A0A172QXJ7	D6KPJ5	A0A241TYP9
2819	A0A241TYP9	A0A1Q3DTP4	D6KPJ5	A0A241TYP9
2820	A0A241TYP9	A0A6L2RJJ5	D6KPJ5	A0A241TYP9
2821	A0A241TYP9	A0A161JPB8	D6KPJ5	A0A241TYP9
2822	A0A241TYP9	A0A1Q6BSL9	D6KPJ5	A0A241TYP9
2823	A0A241TYP9	A0A0U4XY29	D6KPJ5	A0A241TYP9
2824	A0A241TYP9	M1UW28	D6KPJ5	A0A241TYP9
2825	A0A241TYP9	A0A1L7CV10	D6KPJ5	A0A241TYP9
2826	A0A241TYP9	A0A2N0X4X4	D6KPJ5	A0A241TYP9
2827	A0A241TYP9	UPI000687B632	D6KPJ5	A0A241TYP9
2828	A0A2E0URL4	A0A2E0URL4	R6JF01	A0A2E0URL4
2829	A0A2E8VFZ4	A0A2E8VFZ4	A0A2E8VFZ4	A0A2E8VFZ4
2830	A0A2G4I1F5	A0A2G4I1F5	A0A7C1VDL4	A0A2G4I1F5
2831	A0A2G4I1F5	A0A4P5TTX3	A0A7C1VDL4	A0A2G4I1F5
2832	A0A2N0T6X8	A0A2N0T6X8	A0A2N0T6X8	A0A2N0T6X8
2833	A0A2V2YRT4	A0A2V2YRT4	A0A2T0B734	A0A2V2YRT4
2834	A0A2V2YRT4	A0A7X3GGQ0	A0A2T0B734	A0A2V2YRT4
2835	A0A2V8RK78	A0A2V8RK78	R6JF01	A0A2V8RK78
2836	Q2SV66	Q2SV66	Q2SV66	Q2SV66
2837	Q2SV66	A0A8E0GC59	Q2SV66	Q2SV66
2838	R7I4L6	R7I4L6	A0A1T4P277	R7I4L6
2839	T2JAH7	T2JAH7	T2JAH7	T2JAH7
2840	U2P4K3	U2P4K3	U2P4K3	U2P4K3
2841	U2P4K3	A0A2U0TX64	U2P4K3	U2P4K3
2842	UPI0006863604	UPI0006863604		
2843	UPI0009394509	UPI0009394509		
2844	UPI000F62C1C6	UPI000F62C1C6		
2845	UPI0012E1C33C	UPI0012E1C33C		
2846	UPI0012E1C33C	UPI001F146648		
2847	UPI00189B3355	UPI00189B3355		
2848	UPI00189FC874	UPI00189FC874		
2849	UPI00189FC874	UPI00189B9B88		
2850	UPI00189FC874	UPI0018994A79		
2851	UPI00189FC874	UPI0021AC4E8D		
2852	UPI00189FC874	A0A921MQE7		
2853	UPI00189FC874	UPI00189760E6		
2854	UPI00189FC874	UPI00189DA949		
2855	UPI00189FC874	UPI0012B9F685		
2856	UPI00189FC874	UPI002030154E		
2857	UPI00196A0E6A	UPI00196A0E6A		
2858	UPI001BAC3666	UPI001BAC3666		
2859	UPI001BAC3666	Z4WQS1		
2860	UPI001C062822	UPI001C062822		
2861	UPI001C062822	UPI000F0B6BEB		
2862	UPI001C062822	UPI000C9CB823		
2863	UPI001C062822	UPI00201E195D		
2864	UPI001C062822	UPI000C9CC34A		
2865	UPI001C062822	UPI001BFEFBAD		
2866	UPI001C062822	UPI00209BCEB0		
2867	UPI001C062822	UPI000AD25F3D		
2868	UPI001C062822	UPI000C9CCA53		
2869	UPI001C062822	UPI001BFF064F		
2870	UPI001C062822	UPI001EDF1B3E		
2871	UPI001C062822	UPI001BFF169E		
2872	UPI001C062822	UPI000C9CD9FE		
2873	UPI001C062822	UPI00201E4D51		
2874	UPI001C062822	UPI00202E0D3F		
2875	UPI001C062822	UPI00080C87DE		
2876	UPI001C062822	UPI0015E06C69		
2877	UPI001C062822	UPI000B8EC828		
2878	UPI001C062822	UPI0015E0728A		
2879	UPI001C062822	UPI0015E14AA0		
2880	UPI001C062822	UPI001BFF9AE1		
2881	UPI001C062822	UPI00129E2173		
2882	UPI001C062822	UPI001BFFA4CF		
2883	UPI001C062822	A0A2N8I139		
2884	UPI001C062822	UPI002155E8D3		
2885	UPI001C062822	UPI000C99F637		
2886	UPI001C062822	UPI001386BD2D		
2887	UPI001C062822	UPI000FE14D27		
2888	UPI001C062822	UPI001386FB6D		
2889	UPI001C062822	UPI000C9AC781		
2890	UPI001C062822	UPI000FE15ADB		
2891	UPI001C062822	UPI000C9B71CA		
2892	UPI001C062822	UPI000C9BA6AB		
2893	UPI001C062822	UPI00138E6A89		
2894	UPI001C062822	UPI000C9BA9E4		
2895	UPI001C062822	UPI00138E8942		
2896	UPI001C062822	A0A943YMU0		
2897	UPI001C062822	UPI000C9C03C4		
2898	UPI001C062822	UPI001C061101		
2899	UPI001C062822	UPI001C061888		
2900	UPI001CD1E2E4	UPI001CD1E2E4		
2901	UPI001CD1E2E4	UPI00030C1AC8		
2902	UPI001CD1E2E4	UPI001F121159		
2903	UPI001CD1E2E4	UPI00202BB6A5		
2904	UPI001CD1E2E4	UPI001F517A11		
2905	UPI001CD1E2E4	UPI001F52847E		
2906	UPI001CD1E2E4	UPI000F7129BE		
2907	UPI001CD1E2E4	UPI000A1E4773		
2908	UPI001CD1E2E4	A0A6J4WMC2		
2909	UPI001CD1E2E4	UPI0018C9CBCC		
2910	UPI001CD1E2E4	UPI0018CAE7A0		
2911	UPI001CD1E2E4	UPI000245AEFF		
2912	UPI001CD1E2E4	UPI000245AFC7		
2913	UPI001CD1E2E4	UPI000245B4E5		
2914	UPI001CD1E2E4	UPI00217D600E		
2915	UPI001CD1E2E4	UPI001F33DA40		
2916	UPI001CD1E2E4	UPI00024694E6		
2917	UPI001E4DFD09	UPI001E4DFD09		
2918	UPI001E4DFD09	UPI0021122753		
2919	UPI001E4DFD09	UPI001E3E1BDA		
2920	UPI001EDD0844	UPI001EDD0844		
2921	UPI001EDD0844	UPI0021E66B82		
2922	UPI001EDD0844	UPI0018AAB239		
2923	UPI001EDD0844	UPI00189C0D79		
2924	UPI001EDD0844	UPI001C8B6E38		
2925	UPI001EDD0844	UPI00203E281B		
2926	UPI001EDD0844	UPI002108A033		
2927	UPI001EDD0844	UPI00189D1E4F		
2928	UPI001EDD0844	UPI00189A25D2		
2929	UPI001EDD0844	UPI00046F45F2		
2930	UPI001EDD0844	UPI00189EB1E3		
2931	UPI001EDD0844	UPI0018985F6A		
2932	UPI001F2551ED	UPI001F2551ED		
2933	UPI001F2551ED	A0A3N2DK18		
2934	A0A2V7PBJ2	A0A2V7PBJ2	A0A2G4HE76	A0A2V7PBJ2
2935	A0A326TZJ2	A0A326TZJ2	A0A326TZJ2	A0A326TZJ2
2936	A0A377E257	A0A377E257	A0A377E257	A0A377E257
2937	A0A377E257	A0A2X3J8E1	A0A377E257	A0A377E257
2938	A0A3N5BB51	A0A3N5BB51	A0A4R2LZN7	A0A3N5BB51
2939	A0A3N5BB51	A0A4R3MWI8	A0A4R2LZN7	A0A3N5BB51
2940	A0A428EJ70	A0A428EJ70	A0A1S8PZ04	A0A428EJ70
2941	A0A4Q2A387	A0A4Q2A387	A0A2T6K1D7	A0A4Q2A387
2942	A0A4R1L6A7	A0A4R1L6A7	A0A1G7GLJ7	A0A4R1L6A7
2943	A0A4R1L6A7	C1F6A8	A0A1G7GLJ7	A0A4R1L6A7
2944	A0A523PZC4	A0A523PZC4	A0A7C1VDL4	A0A523PZC4
2945	A0A5J6PC31	A0A5J6PC31	T2RE69	A0A5J6PC31
2946	A0A5J6PC31	A0A1U9NE96	T2RE69	A0A5J6PC31
2947	A0A5J6PC31	I3I6H6	T2RE69	A0A5J6PC31
2948	A0A5J6PC31	A0A3D4Q4Y0	T2RE69	A0A5J6PC31
2949	A0A5J6PC31	A0A2T6FJA9	T2RE69	A0A5J6PC31
2950	A0A5J6PC31	B3PDS2	T2RE69	A0A5J6PC31
2951	A0A5J6PC31	A0A1Y0G0N1	T2RE69	A0A5J6PC31
2952	A0A5J6PC31	A0A928V046	T2RE69	A0A5J6PC31
2953	A0A5J6PC31	A0A4Q5VGE1	T2RE69	A0A5J6PC31
2954	A0A5J6PC31	A0A4Q5QB13	T2RE69	A0A5J6PC31
2955	A0A662DT46	A0A662DT46	A0A2G4HE76	A0A662DT46
2956	A0A662DT46	A0A497EG25	A0A2G4HE76	A0A662DT46
2957	A0A662DT46	A0A2V7UE69	A0A2G4HE76	A0A662DT46
2958	A0A662DT46	A0A2V7U893	A0A2G4HE76	A0A662DT46
2959	A0A662DT46	A0A2V7V2I2	A0A2G4HE76	A0A662DT46
2960	A0A662DT46	A0A2V7XT14	A0A2G4HE76	A0A662DT46
2961	A0A662DT46	A0A2V7XI46	A0A2G4HE76	A0A662DT46
2962	A0A7C7ZH78	A0A7C7ZH78	A0A561VCP0	A0A7C7ZH78
2963	A0A7J4YKX6	A0A7J4YKX6	D6KPJ5	A0A7J4YKX6
2964	A0A7J4YKX6	A0A1C5W0J7	D6KPJ5	A0A7J4YKX6
2965	A0A7J4YKX6	A0A7Z8KYV7	D6KPJ5	A0A7J4YKX6
2966	A0A7J4YKX6	R6S0U9	D6KPJ5	A0A7J4YKX6
2967	A0A7J4YKX6	A0A174ECG5	D6KPJ5	A0A7J4YKX6
2968	A0A7J4YKX6	A0A414WQE6	D6KPJ5	A0A7J4YKX6
2969	A0A7J4YKX6	R6DB24	D6KPJ5	A0A7J4YKX6
2970	A0A7J4YKX6	A0A3E5GL67	D6KPJ5	A0A7J4YKX6
2971	A0A7J4YKX6	A0A414HTT0	D6KPJ5	A0A7J4YKX6
2972	A0A7J4YKX6	A0A174V6E1	D6KPJ5	A0A7J4YKX6
2973	A0A7J4YKX6	A0A7J5JXI5	D6KPJ5	A0A7J4YKX6
2974	A0A7J4YKX6	K5CTL3	D6KPJ5	A0A7J4YKX6
2975	A0A7J4YKX6	A0A0P0FTD4	D6KPJ5	A0A7J4YKX6
2976	A0A7W5C5G6	A0A7W5C5G6	U7ULZ9	A0A7W5C5G6
2977	A0A7Y0L1D4	A0A7Y0L1D4	A1IHD1	A0A7Y0L1D4
2978	A0A841RRQ8	A0A841RRQ8	A0A379AHB8	A0A841RRQ8
2979	A0A8J3D4Z1	A0A8J3D4Z1		
2980	A0A938PHB2	A0A938PHB2		
2981	A0A938PHB2	A0A2M7IWW6		
2982	A0A956AML6	A0A956AML6		
2983	A0A956AML6	A0A955YMG1		
2984	A0A965EG42	A0A965EG42		
2985	A4F6N8	A4F6N8	A0A2P2BVU5	A4F6N8
2986	A4F6N8	A3TI89	A0A2P2BVU5	A4F6N8
2987	A4F6N8	W5VXV9	A0A2P2BVU5	A4F6N8
2988	B1C8B2	B1C8B2	A0A379CH65	B1C8B2
2989	F5TDY3	F5TDY3	A0A1S8PZ04	F5TDY3
2990	G5K3Q6	G5K3Q6	G5K3Q6	G5K3Q6
2991	H0U4F0	H0U4F0	D0DT76	H0U4F0
2992	H0U4F0	A0A1X7H149	D0DT76	H0U4F0
2993	H0U4F0	A0A1N7BGJ0	D0DT76	H0U4F0
2994	H0U4F0	A0A1M6Q028	D0DT76	H0U4F0
2995	I8YUU6	I8YUU6	A0A1H2LC96	I8YUU6
2996	J6HFL8	J6HFL8	J6HFL8	J6HFL8
2997	J6HFL8	J5GHM9	J6HFL8	J6HFL8
2998	J6HFL8	J6HC09	J6HFL8	J6HFL8
2999	R6B7W2	R6B7W2	A0A1H9RBA3	R6B7W2
3000	U5VSR0	U5VSR0	A0A2P2BVU5	U5VSR0
3001	U5VSR0	I0H0I8	A0A2P2BVU5	U5VSR0
3002	U5VSR0	W7VW45	A0A2P2BVU5	U5VSR0
3003	UPI0001F84A1E	UPI0001F84A1E		
3004	UPI0009E47921	UPI0009E47921		
3005	UPI000F77EC00	UPI000F77EC00		
3006	L7EV42	L7EV42	E8PPW8	L7EV42
3007	R7FIW6	R7FIW6	R7FIW6	R7FIW6
3008	T0CMG6	T0CMG6	T0CMG6	T0CMG6
3009	UPI000240F42B	UPI000240F42B		
3010	UPI000240F42B	UPI00189DE6F9		
3011	UPI0004C0B2D6	UPI0004C0B2D6		
3012	UPI0004C0B2D6	UPI0004CC2A94		
3013	UPI0004C0B2D6	UPI00191D3D36		
3014	UPI0004C0B2D6	UPI0005B9F8CE		
3015	UPI0004C0B2D6	UPI001C8ECD63		
3016	UPI0004C0B2D6	UPI002002A3F0		
3017	UPI0004C0B2D6	UPI00167B9C8B		
3018	UPI0004C0B2D6	A0A401R9Q0		
3019	UPI0004C0B2D6	UPI0004C9EFB9		
3020	UPI0004C0B2D6	UPI001F19054F		
3021	UPI0004C0B2D6	UPI001965D146		
3022	UPI0004C0B2D6	UPI001E3E494C		
3023	UPI0004C0B2D6	UPI0016702100		
3024	UPI0004C0B2D6	UPI001F625BC6		
3025	UPI0004C0B2D6	UPI0019D1B24B		
3026	UPI0004C0B2D6	UPI0004C4ACF0		
3027	UPI0004C0B2D6	UPI001F467C6F		
3028	UPI0004C0B2D6	UPI0004C92848		
3029	UPI0004C0B2D6	A0A401VY52		
3030	UPI0004C0B2D6	UPI0004C68367		
3031	UPI0004C0B2D6	A0A7U9PX27		
3032	UPI0004C0B2D6	UPI00067CC2C3		
3033	UPI0004C0B2D6	UPI0004DA55FF		
3034	UPI0004C0B2D6	UPI001239C480		
3035	UPI0004C0B2D6	UPI0004C1C7CE		
3036	UPI0004C0B2D6	UPI0005188954		
3037	UPI0004C0B2D6	UPI00071F720B		
3038	UPI0004C0B2D6	UPI00099E89D7		
3039	UPI0004C0B2D6	UPI0016854CDA		
3040	UPI0004C0B2D6	UPI001678746E		
3041	UPI0004C0B2D6	A0A4Y3RRS8		
3042	UPI0004C0B2D6	UPI0004B47482		
3043	UPI0004C0B2D6	UPI001F0A5E7A		
3044	UPI0004C0B2D6	A0A940MFC8		
3045	UPI0008399644	UPI0008399644		
3046	UPI0008399644	UPI001492A6C4		
3047	UPI0008399644	UPI0014909806		
3048	UPI0008399644	UPI0010A852CF		
3049	UPI0008399644	UPI0015C614EF		
3050	UPI0008399644	UPI00096F1240		
3051	UPI0008399644	UPI00141FE8F9		
3052	UPI0008399644	UPI00145E25E8		
3053	UPI0008399644	UPI001677D5FF		
3054	UPI0008399644	UPI001FB27B09		
3055	UPI0008399644	UPI000EF45B48		
3056	UPI0008399644	UPI0002E1B9CE		
3057	UPI0008399644	UPI00090B7CDF		
3058	UPI0008399644	UPI001F189159		
3059	UPI0008399644	UPI000761F84A		
3060	UPI0008399644	UPI001FB2D2BA		
3061	UPI0008399644	UPI00190CB87F		
3062	UPI0008399644	UPI0016765C3E		
3063	UPI0008399644	UPI001F1E47A3		
3064	UPI0008399644	UPI001F3EC356		
3065	UPI0008399644	UPI0008FC68FA		
3066	UPI0008399644	UPI00045D2331		
3067	UPI0008399644	UPI000EF50DFE		
3068	UPI0008399644	UPI0002E78789		
3069	UPI0008399644	UPI00174A18CF		
3070	UPI0008399644	UPI0006A77AA3		
3071	UPI0008399644	UPI0013D90857		
3072	UPI000FE35FC9	UPI000FE35FC9		
3073	UPI000FE35FC9	UPI001C062EC2		
3074	W4P4D8	W4P4D8	W4P4D8	W4P4D8
3075	W4P4D8	W4PF52	W4P4D8	W4P4D8
3076	W4P4D8	C2FYL4	W4P4D8	W4P4D8
3077	W4P4D8	F3ZTN6	W4P4D8	W4P4D8
3078	W4P4D8	A0A2N3HXW5	W4P4D8	W4P4D8
3079	W4P4D8	U2CRD5	W4P4D8	W4P4D8
3080	W4P4D8	W4V122	W4P4D8	W4P4D8
3081	W4P4D8	R6SYK7	W4P4D8	W4P4D8
3082	W4P4D8	A0A174B1N1	W4P4D8	W4P4D8
3083	W4P4D8	A0A353Q4E9	W4P4D8	W4P4D8
