	mmseqs_cluster	unclustered	foldseek_cluster	mmseqs_unclustered
2321	UPI001897854B	UPI00022F8BDD		
2322	UPI001897854B	UPI000429A7EE		
2323	UPI001897854B	UPI000C19922F		
2324	UPI001897854B	UPI001389DE90		
2325	UPI001897854B	UPI001961512F		
2326	UPI001897854B	UPI001ABE2431		
2327	UPI001897854B	UPI002119AA37		
2328	UPI001897854B	A0A0Z8NQF3		
2329	UPI001897854B	UPI00022FFF52		
2330	UPI001897854B	UPI000410515F		
2331	UPI001897854B	UPI0005CCB8E7		
2332	UPI001897854B	UPI0006608272		
2333	UPI001897854B	A0A4Q8L1Q7		
2334	UPI001897854B	A0A4T2GLC3		
2335	UPI001897854B	A0A4V0DNL3		
2336	UPI001897854B	UPI0003FD6B58		
2337	UPI001897854B	UPI0004082E24		
2338	UPI001897854B	UPI0019617F4B		
2339	UPI001897854B	UPI0020C725D6		
2340	UPI001897854B	A0A4T2GVU2		
2341	UPI001897854B	A0A4Y9JK37		
2342	UPI001897854B	G7SD58		
2343	UPI001897854B	UPI0004108DB6		
2344	UPI001897854B	UPI0005CCC74C		
2345	UPI001897854B	UPI0006ACA71F		
2346	UPI001897854B	UPI001C94AD00		
2347	UPI001897854B	UPI00211C67A0		
2348	UPI001897854B	A0A0Z8XCX2		
2349	UPI001897854B	A0A4T2H171		
2350	UPI001897854B	UPI0005CCED48		
2351	UPI001897854B	UPI0006ACFA98		
2352	UPI001897854B	UPI001C94E11D		
2353	UPI001897854B	UPI001E607EB5		
2354	UPI001897854B	UPI001F202355		
2355	UPI001897854B	A0A4T2H632		
2356	UPI001897854B	A0A8D9P4F2		
2357	UPI001897854B	UPI000CF3811C		
2358	UPI001897854B	UPI0011473D45		
2359	UPI001897854B	UPI001ABE797A		
2360	UPI001897854B	UPI001C94F087		
2361	UPI001897854B	A0A2Z5U262		
2362	UPI001897854B	UPI0003F7E62C		
2363	UPI001897854B	UPI000429E52E		
2364	UPI001897854B	UPI0005CD1738		
2365	UPI001897854B	UPI000CF38226		
2366	UPI001897854B	UPI001583C635		
2367	UPI001897854B	UPI00040D13A7		
2368	UPI001897854B	UPI000CF382F5		
2369	UPI001897854B	UPI000CF64B96		
2370	UPI001897854B	UPI001BB02ACD		
2371	UPI001897854B	UPI001E32052D		
2372	UPI001897854B	UPI0021621F6C		
2373	UPI001897854B	A0A3P1V8X4		
2374	UPI001897854B	UPI0003FF15DE		
2375	UPI001897854B	UPI0005CD29C1		
2376	UPI001897854B	UPI000CF4FFEA		
2377	UPI001897854B	UPI00155594F7		
2378	UPI001897854B	UPI00195FC869		
2379	UPI001897854B	UPI001ABEBBFA		
2380	UPI001897854B	UPI001F3E59E7		
2381	UPI001897854B	UPI0004161DD1		
2382	UPI001897854B	UPI0005CD2A53		
2383	UPI001897854B	UPI000CF51D2A		
2384	UPI001897854B	UPI00129D8127		
2385	UPI001897854B	UPI00156A1C58		
2386	UPI001897854B	UPI001ABED0E7		
2387	UPI001897854B	UPI001C95869F		
2388	UPI001897854B	UPI0003F8492D		
2389	UPI001897854B	UPI00041A62F2		
2390	UPI001897854B	UPI00042A35D9		
2391	UPI001897854B	UPI0005CDC0D4		
2392	UPI001897854B	UPI000CF393F8		
2393	UPI001897854B	UPI000CF53ED1		
2394	UPI001897854B	UPI0012EADAA5		
2395	UPI001897854B	A0A956NN35		
2396	UPI001897854B	UPI0004097114		
2397	UPI001897854B	UPI0004262A4D		
2398	UPI001897854B	UPI000CF39C59		
2399	UPI001897854B	UPI000CF55700		
2400	UPI001897854B	UPI0012DBFF4A		
2401	UPI001897854B	UPI00192D3265		
2402	UPI001897854B	UPI00195FF721		
2403	UPI001897854B	A0A2S2F2G3		
2404	UPI001897854B	A0A7G1JJ53		
2405	UPI001897854B	UPI00041663D5		
2406	UPI001897854B	UPI0005CDE7D2		
2407	UPI001897854B	UPI000CF58F8C		
2408	UPI001897854B	UPI000CF68482		
2409	UPI001897854B	UPI00209B6D36		
2410	UPI001897854B	A0A123SWX2		
2411	UPI001897854B	UPI0005CDEB92		
2412	UPI001897854B	UPI000CF59059		
2413	UPI001897854B	UPI000CF68DE2		
2414	UPI001897854B	UPI0012DC53BF		
2415	UPI001897854B	UPI001C8D25FD		
2416	UPI001897854B	UPI0020C48138		
2417	UPI001897854B	A0A123U6Y6		
2418	UPI001897854B	A0A6L8MWU9		
2419	UPI001897854B	UPI000CF593B1		
2420	UPI001897854B	UPI000F640416		
2421	UPI001897854B	UPI001EE8DC4A		
2422	UPI001897854B	A0A0Z8CBQ8		
2423	UPI001897854B	A0A123U775		
2424	UPI001897854B	A0A1Q8EFA0		
2425	UPI001897854B	UPI0005CE6240		
2426	UPI001897854B	UPI000CF3C064		
2427	UPI001897854B	UPI000CF5A03F		
2428	UPI001897854B	UPI0012DCAAA4		
2429	UPI001897854B	UPI00192D706C		
2430	UPI001897854B	UPI001C969CC7		
2431	UPI001897854B	UPI00201A87F6		
2432	UPI001897854B	UPI00209B830D		
2433	UPI001897854B	A0A0Z8D6U2		
2434	UPI001897854B	A0A0Z8DG79		
2435	UPI001897854B	A0A2I5KCT6		
2436	UPI001897854B	A0A4V4RZN0		
2437	UPI001897854B	A0A7X6N059		
2438	UPI001897854B	UPI0012DD0F7B		
2439	UPI001897854B	UPI00209BB3DC		
2440	UPI001897854B	A0A0Z8EPP8		
2441	UPI001897854B	A0A2I5KLB1		
2442	UPI001897854B	UPI000378DEE6		
2443	UPI001897854B	UPI00042233AB		
2444	UPI001897854B	UPI000C17967A		
2445	UPI001897854B	UPI000CF41BFE		
2446	UPI001897854B	UPI000CF5A7BF		
2447	UPI001897854B	UPI0013869F89		
2448	UPI001897854B	UPI001C2BF19E		
2449	UPI001897854B	UPI00207CDDE8		
2450	UPI001897854B	UPI00209BB598		
2451	UPI001897854B	A0A242KB02		
2452	UPI001897854B	UPI001921AD73		
2453	UPI001897854B	UPI001AE4B8B5		
2454	UPI001897854B	UPI0003627111		
2455	UPI001897854B	UPI001C3E1A2A		
2456	UPI001897854B	A0A3B8RIC6		
2457	UPI001897854B	A0A4S2EFR7		
2458	UPI001897854B	UPI001C3E4511		
2459	UPI001897854B	A0A4Q2AM11		
2460	UPI001897854B	A0A4Y9HPB0		
2461	UPI001897854B	UPI001C108CEB		
2462	UPI001897854B	UPI000B5C838B		
2463	UPI001897854B	UPI00070510C4		
2464	UPI001897854B	A0A3C1XQ53		
2465	UPI001897854B	UPI0013B5C3EF		
2466	UPI001897854B	A0A6M0IAX7		
2467	UPI001897854B	UPI00129829D3		
2468	UPI001897854B	UPI000DCAB630		
2469	UPI001897854B	UPI001B803DEE		
2470	UPI001897854B	A0A1T0CF79		
2471	UPI001897854B	UPI000F26FEA5		
2472	UPI001897854B	A0A1Q8RKE1		
2473	UPI001897854B	UPI0002B52BB4		
2474	UPI001897854B	UPI0002B532CC		
2475	UPI001897854B	UPI0002B53F11		
2476	UPI0018C8C29A	UPI0018C8C29A		
2477	UPI0018D36517	UPI0018D36517		
2478	UPI0018D36517	UPI0018E1D792		
2479	UPI0018D36517	UPI00068350DC		
2480	UPI0018D36517	UPI0020A36944		
2481	UPI001B8B2240	UPI001B8B2240		
2482	UPI001B8B2240	UPI001B8C73D1		
2483	UPI001B8B2240	UPI001B8C96C0		
2484	UPI001B8B2240	UPI001B8CEFC5		
2485	UPI001B8B2240	UPI00073852A0		
2486	UPI001B8B2240	UPI001B8AC106		
2487	UPI001B8B2240	A0A936AT36		
2488	UPI001B8B2240	A0A7Y4UEH8		
2489	UPI001B8B2240	A0A942H9S5		
2490	UPI001B8B2240	A0A936NNH9		
2491	UPI001CFD216C	UPI001CFD216C		
2492	UPI001CFD216C	UPI00203BC509		
2493	UPI001CFD216C	UPI001BE569D4		
2494	UPI001CFD216C	UPI00047ACAAD		
2495	UPI001CFD216C	UPI00124EA41F		
2496	UPI001CFD216C	UPI0018CD9CE6		
2497	UPI001CFD216C	UPI00222EF037		
2498	UPI001CFD216C	UPI00203D377B		
2499	UPI001CFD216C	UPI001C22F886		
2500	UPI001CFD216C	UPI00064F94AB		
2501	UPI001CFD216C	UPI001A8D73F5		
2502	UPI001CFD216C	UPI0021614DF8		
2503	UPI001CFD216C	UPI001FB3AFFB		
2504	UPI001CFD216C	UPI00207A1BAF		
2505	UPI001CFD216C	UPI0005AA9834		
2506	UPI001CFD216C	UPI0018CE6FCB		
2507	UPI001CFD216C	UPI002161BCDE		
2508	UPI001CFD216C	UPI001864EA0D		
2509	UPI001CFD216C	UPI001C953EAD		
2510	UPI001CFD216C	UPI0008255BF4		
2511	UPI001CFD216C	UPI0020412AE6		
2512	UPI001CFD216C	UPI001C8E7D1F		
2513	UPI001CFD216C	UPI0021628F51		
2514	UPI001CFD216C	UPI0020794147		
2515	UPI001CFD216C	A0A385NVS5		
2516	UPI001CFD216C	A0A5B8Z5A9		
2517	UPI001CFD216C	UPI001C8EC26D		
2518	UPI001CFD216C	UPI002228326B		
2519	UPI001CFD216C	UPI0018CD584C		
2520	UPI001CFD216C	A0A8G1GNU6		
2521	UPI001CFD216C	A0A8G1GVX8		
2522	UPI001CFD216C	A0A6M8SM67		
2523	UPI001CFD216C	UPI0004881381		
2524	UPI001CFD216C	A0A2G3JCC5		
2525	UPI001CFD216C	UPI001CFF7905		
2526	UPI001CFD216C	A0A2Z2KS23		
2527	UPI001CFD216C	UPI001F43BB1C		
2528	UPI001CFD216C	A0A1R0WRJ1		
2529	UPI001CFD216C	UPI000BA00DC2		
2530	UPI001CFD216C	UPI000DAAEFFC		
2531	UPI001CFD216C	A0A1R0XTJ9		
2532	UPI001CFD216C	UPI00096C31A3		
2533	UPI001CFD216C	UPI0020BDB782		
2534	UPI001CFD216C	UPI00096C79FA		
2535	UPI001CFD216C	UPI00096EF7CB		
2536	UPI001CFD216C	UPI00096C82A6		
2537	UPI001CFD216C	UPI00096F21B8		
2538	UPI001CFD216C	A0A1R0Z6F6		
2539	UPI001CFD216C	UPI00096F8A75		
2540	UPI001CFD216C	UPI00096CD00F		
2541	UPI001CFD216C	UPI00096F9349		
2542	UPI001CFD216C	UPI0003E2A7CC		
2543	UPI001CFD216C	UPI0009701109		
2544	UPI001CFD216C	UPI000B84918F		
2545	UPI001CFD216C	UPI0009701BE7		
2546	UPI001CFD216C	UPI00096D3988		
2547	UPI001CFD216C	UPI0009D71578		
2548	UPI001CFD216C	UPI0006A77F9C		
2549	UPI001CFD216C	UPI0004F8CFAE		
2550	UPI001CFD216C	A0A1R0Y308		
2551	UPI001CFD216C	UPI0005667F8D		
2552	UPI001CFD216C	A0A917FC12		
2553	UPI001CFD216C	UPI001BE83B07		
2554	UPI001CFD216C	A0A1R1D332		
2555	UPI001CFD216C	UPI000C85271F		
2556	UPI001CFD216C	UPI0010FCF5D2		
2557	UPI001CFD216C	A0A3R9EB15		
2558	UPI001CFD216C	UPI00096B6333		
2559	UPI001CFD216C	UPI002041B7CD		
2560	UPI001CFD216C	A0A2N5H3W0		
2561	UPI001CFD216C	UPI0009A71031		
2562	UPI001CFD216C	UPI00193FC7EB		
2563	UPI001CFD216C	A0A3C2CSI0		
2564	UPI001CFD216C	A0A3D4XUZ5		
2565	UPI001CFD216C	A0A943ZHK6		
2566	UPI001CFD216C	A0A316SX36		
2567	UPI001CFD216C	A0A6G8F2L7		
2568	UPI001CFD216C	R6I4Q8		
2569	UPI001CFD216C	R6J4I8		
2570	UPI001CFD216C	A0A1Q6UEQ3		
2571	UPI001CFD216C	UPI001A7ECB86		
2572	UPI001CFD216C	UPI000E2F8C4B		
2573	UPI001CFD216C	UPI0011406DB5		
2574	UPI001CFD216C	UPI00215D4EBF		
2575	UPI001CFD216C	UPI0011B095B4		
2576	UPI001CFD216C	UPI00035E4648		
2577	UPI001CFD216C	UPI001EF2D712		
2578	UPI001CFD216C	UPI0015E22625		
2579	UPI001CFD216C	UPI001DD2FA7F		
2580	UPI001CFD216C	UPI001A7E80C6		
2581	UPI001CFD216C	A0A2S5I0C0		
2582	UPI001CFD216C	UPI0011742D8B		
2583	UPI001CFD216C	UPI0018CF1631		
2584	UPI001CFD216C	A0A385TFY5		
2585	UPI001CFD216C	UPI0016288B90		
2586	UPI001CFD216C	UPI000DA8C703		
2587	UPI001CFD216C	UPI0016233182		
2588	UPI001CFD216C	UPI0001C4EBF6		
2589	UPI001CFD216C	UPI0016250DBA		
2590	UPI001CFD216C	UPI0016256FE9		
2591	UPI001CFD216C	A0A7X0X5H6		
2592	UPI001CFD216C	UPI0010D28E3A		
2593	UPI001CFD216C	UPI0016234C35		
2594	UPI001CFD216C	UPI00162A2C7E		
2595	UPI001CFD216C	UPI0016259459		
2596	UPI001CFD216C	UPI00162599D6		
2597	UPI001CFD216C	UPI001623BCD9		
2598	UPI001CFD216C	UPI001625B345		
2599	UPI001CFD216C	UPI00162749BE		
2600	UPI001CFD216C	UPI0019404BE6		
2601	UPI001CFD216C	UPI00162AB547		
2602	UPI001CFD216C	UPI001627A6AD		
2603	UPI001CFD216C	UPI001627B3B5		
2604	UPI001CFD216C	UPI001943229F		
2605	UPI001CFD216C	A0A7X1C519		
2606	UPI001CFD216C	UPI001940C41B		
2607	UPI001CFD216C	UPI0016296F6D		
2608	UPI001CFD216C	UPI00162AF025		
2609	UPI001CFD216C	UPI0018893E54		
2610	UPI001CFD216C	UPI0001EB7BDF		
2611	UPI001CFD216C	UPI0019412365		
2612	UPI001CFD216C	UPI001F182C96		
2613	UPI001CFD216C	UPI0016264D4D		
2614	UPI001CFD216C	UPI001624737F		
2615	UPI001CFD216C	UPI00162998D7		
2616	UPI001CFD216C	UPI001629F975		
2617	UPI001CFD216C	UPI0011A72A08		
2618	UPI001CFD216C	UPI000FE274B7		
2619	UPI001CFD216C	UPI00119E26E4		
2620	UPI001CFD216C	UPI00203EA4B1		
2621	UPI001CFD216C	UPI001EF64A83		
2622	UPI001CFD216C	UPI001C888E3E		
2623	UPI001CFD216C	UPI0021B819A2		
2624	UPI001CFD216C	A0A7G3DZZ2		
2625	UPI001CFD216C	UPI000430DB9A		
2626	UPI001CFD216C	UPI00074D5253		
2627	UPI001CFD216C	UPI00083D4512		
2628	UPI001CFD216C	UPI0008756D49		
2629	UPI001CFD216C	UPI000BDE6C46		
2630	UPI001CFD216C	UPI000E6B8C5D		
2631	UPI001CFD216C	UPI001432F388		
2632	UPI001CFD216C	UPI001887CC31		
2633	UPI001CFD216C	A0A0B8RBJ7		
2634	UPI001CFD216C	A0A7H4YYW7		
2635	UPI001CFD216C	UPI000574D288		
2636	UPI001CFD216C	UPI00074D5C76		
2637	UPI001CFD216C	UPI0011EABAB1		
2638	UPI001CFD216C	UPI001624EB6F		
2639	UPI001CFD216C	UPI001626BA24		
2640	UPI001CFD216C	UPI001629FBD4		
2641	UPI001CFD216C	UPI00165D9AEF		
2642	UPI001CFD216C	UPI001E622387		
2643	UPI001CFD216C	UPI00074D6151		
2644	UPI001CFD216C	UPI000BDEAFAF		
2645	UPI001CFD216C	UPI000F0EA3E4		
2646	UPI001CFD216C	UPI001887FC78		
2647	UPI001CFD216C	A0A7X0W606		
2648	UPI001CFD216C	UPI000427C367		
2649	UPI001CFD216C	UPI0008549689		
2650	UPI001CFD216C	UPI000DA9428E		
2651	UPI001CFD216C	UPI000F11A1E1		
2652	UPI001CFD216C	UPI0010E5A37B		
2653	UPI001CFD216C	UPI0013876A25		
2654	UPI001CFD216C	UPI0016250576		
2655	UPI001CFD216C	UPI00162A09AA		
2656	UPI001CFD216C	UPI0003591C52		
2657	UPI001CFD216C	UPI00074D6C81		
2658	UPI001CFD216C	UPI00083DA872		
2659	UPI001CFD216C	UPI000854A920		
2660	UPI001CFD216C	UPI00092FD8EC		
2661	UPI001CFD216C	UPI0010CFB101		
2662	UPI001CFD216C	UPI001387830B		
2663	UPI001CFD216C	UPI001626F142		
2664	UPI001CFD216C	UPI00188828F7		
2665	UPI001CFD216C	A0A7X0WI38		
2666	UPI001CFD216C	A0A8H9MS88		
2667	UPI001CFD216C	UPI000854BB5F		
2668	UPI001CFD216C	UPI00086CD5F0		
2669	UPI001CFD216C	UPI000987BBC4		
2670	UPI001CFD216C	UPI000E6C80FB		
2671	UPI001CFD216C	UPI000F169CC7		
2672	UPI001CFD216C	UPI00107BBF32		
2673	UPI001CFD216C	UPI00162A1C17		
2674	UPI001CFD216C	UPI001A988FDD		
2675	UPI001CFD216C	UPI00086CF022		
2676	UPI001CFD216C	UPI000873DC96		
2677	UPI001CFD216C	UPI000BDFD6C9		
2678	UPI001CFD216C	UPI000D73CF55		
2679	UPI001CFD216C	UPI0011EAE9D1		
2680	UPI001CFD216C	UPI0016234973		
2681	UPI001CFD216C	A0A823DAK7		
2682	UPI001CFD216C	UPI00086D51B0		
2683	UPI001CFD216C	UPI000BDFF86E		
2684	UPI001CFD216C	UPI000E6CD67E		
2685	UPI001CFD216C	UPI0011EAF37A		
2686	UPI001CFD216C	UPI0016257E1E		
2687	UPI001CFD216C	UPI000BE00E45		
2688	UPI001CFD216C	UPI001627162C		
2689	UPI001CFD216C	UPI001628DE78		
2690	UPI001CFD216C	A0A823HH27		
2691	UPI001CFD216C	UPI00065FF19B		
2692	UPI001CFD216C	UPI000BE01735		
2693	UPI001CFD216C	UPI000F2593DA		
2694	UPI001CFD216C	UPI00107E3583		
2695	UPI001CFD216C	UPI001623B2FC		
2696	UPI001CFD216C	UPI00162716E6		
2697	UPI001CFD216C	UPI001628E35A		
2698	UPI001CFD216C	A0A378XCN3		
2699	UPI001CFD216C	UPI0004D896CB		
2700	UPI001CFD216C	UPI00083DF4FE		
2701	UPI001CFD216C	UPI0008741018		
2702	UPI001CFD216C	UPI000BE01C25		
2703	UPI001CFD216C	UPI00162595CD		
2704	UPI001CFD216C	UPI0018888761		
2705	UPI001CFD216C	UPI001A9081A3		
2706	UPI001CFD216C	UPI001FFBCA79		
2707	UPI001CFD216C	A0A3T1ML92		
2708	UPI001CFD216C	A0A823JC54		
2709	UPI001CFD216C	UPI0004D8BB7D		
2710	UPI001CFD216C	UPI00086F2AAC		
2711	UPI001CFD216C	UPI000BE01EA8		
2712	UPI001CFD216C	UPI000E75254C		
2713	UPI001CFD216C	UPI0011EB2DBA		
2714	UPI001CFD216C	UPI0013654979		
2715	UPI001CFD216C	UPI001623B91E		
2716	UPI001CFD216C	UPI00162923D0		
2717	UPI001CFD216C	UPI0018889722		
2718	UPI001CFD216C	A0A2W4H823		
2719	UPI001CFD216C	A0A3T2CNJ5		
2720	UPI001CFD216C	A0A7U7P058		
2721	UPI001CFD216C	A0A7X0ZCD5		
2722	UPI001CFD216C	UPI00083E3E2E		
2723	UPI001CFD216C	UPI00086F4429		
2724	UPI001CFD216C	UPI0010EF2EC5		
2725	UPI001CFD216C	UPI0016273D35		
2726	UPI001CFD216C	UPI001888DA97		
2727	UPI001CFD216C	A0A3T2N3N8		
2728	UPI001CFD216C	A0A7X0ZGU8		
2729	UPI001CFD216C	UPI00086F56C3		
2730	UPI001CFD216C	UPI0008743DC6		
2731	UPI001CFD216C	UPI000BE0452F		
2732	UPI001CFD216C	UPI0010D78581		
2733	UPI001CFD216C	UPI0016293E7B		
2734	UPI001CFD216C	UPI00162A9855		
2735	UPI001CFD216C	UPI001888EE9C		
2736	UPI001CFD216C	UPI00203D8D22		
2737	UPI001CFD216C	A0A7U8DIH4		
2738	UPI001CFD216C	UPI00086F6636		
2739	UPI001CFD216C	UPI000BE06A38		
2740	UPI001CFD216C	UPI0010EFA8D4		
2741	UPI001CFD216C	UPI0016274FC5		
2742	UPI001CFD216C	UPI00162940DF		
2743	UPI001CFD216C	UPI001E54AFA4		
2744	UPI001CFD216C	A0A464QIR0		
2745	UPI001CFD216C	A0A7U8DNZ9		
2746	UPI001CFD216C	A0A842BS39		
2747	UPI001CFD216C	UPI00085BF874		
2748	UPI001CFD216C	UPI000BE0898C		
2749	UPI001CFD216C	UPI001981A339		
2750	UPI001CFD216C	UPI001E580E3E		
2751	UPI001CFD216C	A0A470N129		
2752	UPI001CFD216C	A0A5L6ZEM8		
2753	UPI001CFD216C	A0A7X1A0I0		
2754	UPI001CFD216C	UPI000B3B63C3		
2755	UPI001CFD216C	UPI000E75F294		
2756	UPI001CFD216C	UPI0010F1690F		
2757	UPI001CFD216C	UPI0011EB5D32		
2758	UPI001CFD216C	UPI001623DA0D		
2759	UPI001CFD216C	UPI001F30BC12		
2760	UPI001CFD216C	A0A5L8DMW4		
2761	UPI001CFD216C	UPI0010F1B7CF		
2762	UPI001CFD216C	UPI0018891B58		
2763	UPI001CFD216C	UPI000BE0A4E2		
2764	UPI001CFD216C	UPI0010DA7DB8		
2765	UPI001CFD216C	UPI0011EA7712		
2766	UPI001CFD216C	UPI0011EB66C0		
2767	UPI001CFD216C	UPI001623FD98		
2768	UPI001CFD216C	A0A842CFU3		
2769	UPI001CFD216C	A0AJ90		
2770	UPI001CFD216C	UPI00027E839E		
2771	UPI001CFD216C	UPI00061DBF72		
2772	UPI001CFD216C	UPI000BE0DAFB		
2773	UPI001CFD216C	UPI0010DB3C3A		
2774	UPI001CFD216C	UPI0011EA79B7		
2775	UPI001CFD216C	UPI0018892B3F		
2776	UPI001CFD216C	UPI001E528F6F		
2777	UPI001CFD216C	H3SG67		
2778	UPI001CFD216C	UPI0003019E81		
2779	UPI001CFD216C	UPI0005EDB55E		
2780	UPI001CFD216C	UPI00085C4D62		
2781	UPI001CFD216C	UPI000BE0E674		
2782	UPI001CFD216C	UPI0011EB8E77		
2783	UPI001CFD216C	UPI00162602C5		
2784	UPI001CFD216C	UPI001E556AD8		
2785	UPI001CFD216C	A0A6X4M2M4		
2786	UPI001CFD216C	UPI00077A3598		
2787	UPI001CFD216C	UPI000BE12E69		
2788	UPI001CFD216C	UPI000E71C7B2		
2789	UPI001CFD216C	UPI0011EA7FB9		
2790	UPI001CFD216C	UPI0016296C8A		
2791	UPI001CFD216C	UPI00162AE875		
2792	UPI001CFD216C	UPI0003EC7E32		
2793	UPI001CFD216C	UPI000E3BAF75		
2794	UPI001CFD216C	UPI0011EB96B0		
2795	UPI001CFD216C	UPI0011F10E64		
2796	UPI001CFD216C	UPI0016262954		
2797	UPI001CFD216C	UPI001628020F		
2798	UPI001CFD216C	UPI001886C40D		
2799	UPI001CFD216C	A0A329LYD9		
2800	UPI001CFD216C	A0A4R5YW58		
2801	UPI001CFD216C	A0A5Y1KQS4		
2802	UPI001CFD216C	UPI00077A3D56		
2803	UPI001CFD216C	UPI000D6FA0C5		
2804	UPI001CFD216C	UPI000E71CE24		
2805	UPI001CFD216C	UPI0011EA9048		
2806	UPI001CFD216C	UPI0011F1571F		
2807	UPI001CFD216C	UPI00162648BF		
2808	UPI001CFD216C	UPI0016280AFC		
2809	UPI001CFD216C	UPI0016297408		
2810	UPI001CFD216C	UPI00025486DD		
2811	UPI001CFD216C	UPI00052EB0DE		
2812	UPI001CFD216C	UPI000874CB64		
2813	UPI001CFD216C	UPI0011EA973A		
2814	UPI001CFD216C	UPI0016284088		
2815	UPI001CFD216C	UPI001886F204		
2816	UPI001CFD216C	UPI0018894BA2		
2817	UPI001CFD216C	A0A418RY90		
2818	UPI001CFD216C	UPI000874DFDB		
2819	UPI001CFD216C	UPI0010B423D8		
2820	UPI001CFD216C	UPI000874E5D0		
2821	UPI001CFD216C	UPI000E71F787		
2822	UPI001CFD216C	UPI0010DF4FBA		
2823	UPI001CFD216C	UPI001424DDD5		
2824	UPI001CFD216C	UPI00162657B0		
2825	UPI001CFD216C	UPI0005EF0191		
2826	UPI001CFD216C	UPI00083CEF85		
2827	UPI001CFD216C	UPI0008735BED		
2828	UPI001CFD216C	UPI00087518B6		
2829	UPI001CFD216C	UPI000E264B63		
2830	UPI001CFD216C	UPI000E720C04		
2831	UPI001CFD216C	UPI0010DFC585		
2832	UPI001CFD216C	UPI0016285A2E		
2833	UPI001CFD216C	UPI0016299D5E		
2834	UPI001CFD216C	UPI0001B4293D		
2835	UPI001CFD216C	UPI0005447ED9		
2836	UPI001CFD216C	UPI0008736A31		
2837	UPI001CFD216C	UPI0016267B51		
2838	UPI001CFD216C	UPI001629B4EC		
2839	UPI001CFD216C	UPI0018897455		
2840	UPI001CFD216C	A0A5Y9DIC9		
2841	UPI001CFD216C	UPI0004D4304E		
2842	UPI001CFD216C	UPI00069AD95B		
2843	UPI001CFD216C	UPI00083CFB76		
2844	UPI001CFD216C	UPI00110E37BF		
2845	UPI001CFD216C	UPI0011EAB136		
2846	UPI001CFD216C	UPI001624AD8C		
2847	UPI001CFD216C	UPI0016286EA9		
2848	UPI001CFD216C	UPI0018874FF1		
2849	UPI001CFD216C	UPI00057DE345		
2850	UPI001CFD216C	UPI0007393B40		
2851	UPI001CFD216C	UPI00083CFB7B		
2852	UPI001CFD216C	UPI00087560EB		
2853	UPI001CFD216C	UPI0011EAB670		
2854	UPI001CFD216C	UPI001624B6DC		
2855	UPI001CFD216C	UPI0016269415		
2856	UPI001CFD216C	UPI001629E121		
2857	UPI001CFD216C	UPI001889A1FD		
2858	UPI001CFD216C	H1GE66		
2859	UPI001CFD216C	UPI00086B613C		
2860	UPI001CFD216C	UPI00087371F6		
2861	UPI001CFD216C	UPI0009A53458		
2862	UPI001CFD216C	UPI000A1D3DA8		
2863	UPI001CFD216C	UPI000E6B603C		
2864	UPI001CFD216C	UPI0011EAB68B		
2865	UPI001CFD216C	UPI001624BC6D		
2866	UPI001CFD216C	A0A0G1FVS8		
2867	UPI001CFD216C	A0A0G1F2N9		
2868	UPI001CFD216C	UPI0021C70AF7		
2869	UPI001CFD216C	UPI00203E6CA0		
2870	UPI001CFD216C	A0A927SNC9		
2871	UPI001CFD216C	A0A858U2T8		
2872	UPI001CFD216C	A0A924BGW6		
2873	UPI001CFD216C	UPI001C22BF11		
2874	UPI001CFD216C	UPI0015D55B07		
2875	UPI001CFD216C	UPI00145C29C8		
2876	UPI001CFD216C	UPI0018E11935		
2877	UPI001CFD216C	UPI00081F7BD0		
2878	UPI001CFD216C	UPI0009760F3F		
2879	UPI001CFD216C	UPI000D02A75B		
2880	UPI001CFD216C	UPI00119FFF25		
2881	UPI001CFD216C	UPI00227EA14D		
2882	UPI001CFD216C	UPI0004D6DAFA		
2883	UPI001CFD216C	UPI000771DAEE		
2884	UPI001CFD216C	UPI0011A799A4		
2885	UPI001CFD216C	UPI001CF005CE		
2886	UPI001CFD216C	UPI00203E81AD		
2887	UPI001CFD216C	UPI002075988C		
2888	UPI001CFD216C	UPI0021B32DA1		
2889	UPI001CFD216C	UPI00049F30CE		
2890	UPI001CFD216C	UPI0007178C20		
2891	UPI001CFD216C	UPI000C791043		
2892	UPI001CFD216C	UPI00163CC211		
2893	UPI001CFD216C	UPI001D0055A5		
2894	UPI001CFD216C	UPI00209E3E47		
2895	UPI001CFD216C	UPI0022371702		
2896	UPI001CFD216C	UPI00061B2C14		
2897	UPI001CFD216C	UPI000DDEB00C		
2898	UPI001CFD216C	UPI00192B0454		
2899	UPI001CFD216C	UPI001C22DA3F		
2900	UPI001CFD216C	UPI0022B792B7		
2901	UPI001CFD216C	UPI00017A68FD		
2902	UPI001CFD216C	UPI000DCEAA13		
2903	UPI001CFD216C	UPI0011A7D4B4		
2904	UPI001CFD216C	UPI001BA749BE		
2905	UPI001CFD216C	UPI00203BF63B		
2906	UPI001CFD216C	UPI002271FA26		
2907	UPI001CFD216C	UPI000B43040B		
2908	UPI001CFD216C	UPI000D02DF26		
2909	UPI001CFD216C	UPI0011A016EB		
2910	UPI001CFD216C	UPI0011A54C0E		
2911	UPI001CFD216C	UPI001CCC8E95		
2912	UPI001CFD216C	UPI00227EAE1B		
2913	UPI001CFD216C	UPI00228183CF		
2914	UPI001CFD216C	UPI0006A8F886		
2915	UPI001CFD216C	UPI0011A28AD3		
