	unclustered	mmseqs_cluster	foldseek_cluster
3800	A0A921KLG9	A0A943EKP3	
3801	UPI000B36E533	A0A943EKP3	
3802	UPI000B36F1CE	A0A943EKP3	
3803	UPI000B37FDE4	A0A943EKP3	
3804	UPI00047A704C	A0A943EKP3	
3805	UPI001D060350	A0A943EKP3	
3806	UPI000B3A29BC	A0A943EKP3	
3807	A0A943EIK1	A0A943EKP3	
3808	UPI00216AE6D0	A0A943EKP3	
3809	UPI000B37D5A0	A0A943EKP3	
3810	UPI000B38638D	A0A943EKP3	
3811	UPI002012AEB1	A0A943EKP3	
3812	A0A6N4TLX5	A0A943EKP3	
3813	UPI001C210C83	A0A943EKP3	
3814	UPI001FEE61ED	A0A943EKP3	
3815	UPI001FEE7B93	A0A943EKP3	
3816	UPI001FD287C9	A0A943EKP3	
3817	UPI00164D58A6	A0A943EKP3	
3818	UPI001E5B5495	A0A943EKP3	
3819	UPI001EE99675	A0A943EKP3	
3820	UPI000300F58D	A0A943EKP3	
3821	A5FAG5	A5FAG5	A5FAG5
3822	B9KAG2	B9KAG2	A0A5P3IEM7
3823	C2Y405	C2Y405	A0A090YUA1
3824	C2UE05	C2Y405	A0A090YUA1
3825	Q3EQD6	C2Y405	A0A090YUA1
3826	Q813K8	C2Y405	A0A090YUA1
3827	A0A380YGB3	C2Y405	A0A090YUA1
3828	C2WML4	C2Y405	A0A090YUA1
3829	A0A1C4E4W6	C2Y405	A0A090YUA1
3830	R8EIA9	C2Y405	A0A090YUA1
3831	A0A381KS27	C2Y405	A0A090YUA1
3832	R8MC81	C2Y405	A0A090YUA1
3833	A0A381KTF5	C2Y405	A0A090YUA1
3834	C2NYW5	C2Y405	A0A090YUA1
3835	R8RSQ7	C2Y405	A0A090YUA1
3836	R8S0E2	C2Y405	A0A090YUA1
3837	C2R8C7	C2Y405	A0A090YUA1
3838	C3EC62	C2Y405	A0A090YUA1
3839	C3H182	C2Y405	A0A090YUA1
3840	C6IVQ6	C6IVQ6	A0A090Z7Q4
3841	E0NST7	E0NST7	A0A1G7GLJ7
3842	U2QNJ3	E0NST7	A0A1G7GLJ7
3843	C9PV45	E0NST7	A0A1G7GLJ7
3844	E1GVV3	E0NST7	A0A1G7GLJ7
3845	F0F4C2	E0NST7	A0A1G7GLJ7
3846	D1QSQ0	E0NST7	A0A1G7GLJ7
3847	F5RJK5	F5RJK5	F5RJK5
3848	J5WKD5	J5WKD5	J5WKD5
3849	L1NPB9	L1NPB9	A0A1G7GLJ7
3850	I8UKD0	L1NPB9	A0A1G7GLJ7
3851	L1PC30	L1NPB9	A0A1G7GLJ7
3852	J0MLA9	L1NPB9	A0A1G7GLJ7
3853	A0A0B7HSH1	L1NPB9	A0A1G7GLJ7
3854	L1P939	L1NPB9	A0A1G7GLJ7
3855	L1PSC8	L1NPB9	A0A1G7GLJ7
3856	A0A212IXD2	L1NPB9	A0A1G7GLJ7
3857	A0A0A6Y1I5	L1NPB9	A0A1G7GLJ7
3858	U2AEP4	L1NPB9	A0A1G7GLJ7
3859	L1P1P8	L1NPB9	A0A1G7GLJ7
3860	L1PCD8	L1NPB9	A0A1G7GLJ7
3861	C2M4E1	L1NPB9	A0A1G7GLJ7
3862	U2AWQ8	L1NPB9	A0A1G7GLJ7
3863	J5W267	L1NPB9	A0A1G7GLJ7
3864	R5HI35	R5HI35	R6D0B5
3865	R6N5G4	R6N5G4	R6N5G4
3866	R6ZJG3	R6ZJG3	A0A255U393
3867	S7X9Q3	S7X9Q3	S7X9Q3
3868	U5QNY9	U5QNY9	U5QNY9
3869	UPI00025CD905	UPI00025CD905	
3870	UPI002095D00E	UPI00025CD905	
3871	UPI0015C46A61	UPI00025CD905	
3872	UPI0020940513	UPI00025CD905	
3873	UPI0020953115	UPI00025CD905	
3874	UPI000BFCBC97	UPI00025CD905	
3875	UPI001F43B556	UPI00025CD905	
3876	UPI00149591FE	UPI00025CD905	
3877	UPI00067D8986	UPI00025CD905	
3878	UPI0001B57725	UPI00025CD905	
3879	A0A941C638	UPI00025CD905	
3880	UPI000379F891	UPI00025CD905	
3881	UPI001CBAC74E	UPI00025CD905	
3882	A0A362XMW3	A0A362XMW3	A0A7C1VDL4
3883	A0A380E319	A0A380E319	A0A380E319
3884	A0A380DUF0	A0A380E319	A0A380E319
3885	A0A381KSB1	A0A381KSB1	A0A381KSB1
3886	C2Y404	A0A381KSB1	A0A381KSB1
3887	A0A401VYX4	A0A401VYX4	W7Y0R1
3888	A0A4Y1XAL2	A0A4Y1XAL2	A0A0S2DKP3
3889	A0A4Y1WLV4	A0A4Y1XAL2	A0A0S2DKP3
3890	E4MAK7	A0A4Y1XAL2	A0A0S2DKP3
3891	R6W0W7	A0A4Y1XAL2	A0A0S2DKP3
3892	A0A174CYD3	A0A4Y1XAL2	A0A0S2DKP3
3893	A0A502HJ83	A0A502HJ83	A0A502HJ83
3894	A0A518V9I6	A0A502HJ83	A0A502HJ83
3895	H0U9X4	A0A502HJ83	A0A502HJ83
3896	A0A2S5H151	A0A502HJ83	A0A502HJ83
3897	A0A7C5P956	A0A7C5P956	R6JF01
3898	A0A7D3ZWG8	A0A7D3ZWG8	A0A7D3ZWG8
3899	A0A7T0PE87	A0A7T0PE87	A0A7T0PE87
3900	A0A1G9QV61	A0A7T0PE87	A0A7T0PE87
3901	A0A4T1ZPZ7	A0A7T0PE87	A0A7T0PE87
3902	A0A6I7RA09	A0A7T0PE87	A0A7T0PE87
3903	A0A6C1U0T1	A0A7T0PE87	A0A7T0PE87
3904	A0A1H1RLX1	A0A7T0PE87	A0A7T0PE87
3905	A0A1Q2HUR5	A0A7T0PE87	A0A7T0PE87
3906	A0A1J5VUX1	A0A7T0PE87	A0A7T0PE87
3907	A0A1F1UVF5	A0A7T0PE87	A0A7T0PE87
3908	A0A0Q1ABU5	A0A7T0PE87	A0A7T0PE87
3909	A0A0Q0YYX8	A0A7T0PE87	A0A7T0PE87
3910	A0A6L5ENN2	A0A7T0PE87	A0A7T0PE87
3911	A0A2N0X689	A0A7T0PE87	A0A7T0PE87
3912	W5XZC4	A0A7T0PE87	A0A7T0PE87
3913	Q6NIN7	A0A7T0PE87	A0A7T0PE87
3914	A0A811G2G9	A0A7T0PE87	A0A7T0PE87
3915	A0A854NH20	A0A7T0PE87	A0A7T0PE87
3916	A0A6I8MES3	A0A7T0PE87	A0A7T0PE87
3917	A0A6J4WKP7	A0A7T0PE87	A0A7T0PE87
3918	A0A0E3H5N8	A0A7T0PE87	A0A7T0PE87
3919	A0A809QF45	A0A7T0PE87	A0A7T0PE87
3920	A0A7Y5B4C8	A0A7Y5B4C8	A0A3G9IU62
3921	A0A7Z7QMS1	A0A7Z7QMS1	A0A7Z7QMS1
3922	A0A380G5H1	A0A7Z7QMS1	A0A7Z7QMS1
3923	A0A447YVC4	A0A7Z7QMS1	A0A7Z7QMS1
3924	A0A240CB84	A0A7Z7QMS1	A0A7Z7QMS1
3925	A0A0D6XNS3	A0A7Z7QMS1	A0A7Z7QMS1
3926	A0A806IJZ5	A0A806IJZ5	A0A806IJZ5
3927	A0A8J6YJQ1	A0A8J6YJQ1	
3928	A0A8J6Z4A9	A0A8J6YJQ1	
3929	A0A8J6Z8N3	A0A8J6YJQ1	
3930	A0A8J6ZR89	A0A8J6YJQ1	
3931	A0A8I1WKE1	A0A8J6YJQ1	
3932	A0A916Z4P2	A0A916Z4P2	
3933	A0A928PTX5	A0A928PTX5	
3934	A0A7C6N8R1	A0A928PTX5	
3935	A0A932LW14	A0A932LW14	
3936	A0A932H9M6	A0A932LW14	
3937	A0A933CS24	A0A932LW14	
3938	A0A931R5E8	A0A932LW14	
3939	A0A960FJ02	A0A960FJ02	
3940	A0A938K4M2	A0A960FJ02	
3941	C0C2B6	C0C2B6	A0A1T4P277
3942	D4BJV5	D4BJV5	A0Q6B3
3943	D7IYD6	D7IYD6	R6JF01
3944	UPI0015703A9C	UPI0015703A9C	
3945	UPI001F14A8CA	UPI0015703A9C	
3946	UPI001F1555F3	UPI0015703A9C	
3947	UPI001EF62668	UPI0015703A9C	
3948	UPI0022226621	UPI0015703A9C	
3949	UPI00068F759C	UPI0015703A9C	
3950	UPI00216B596F	UPI0015703A9C	
3951	UPI00138F540B	UPI0015703A9C	
3952	UPI001559EDC3	UPI0015703A9C	
3953	UPI001BCBD45B	UPI001BCBD45B	
3954	UPI001C500D71	UPI001BCBD45B	
3955	UPI002102B760	UPI001BCBD45B	
3956	UPI002106F1B5	UPI001BCBD45B	
3957	UPI0011C907FD	UPI001BCBD45B	
3958	UPI001CA421C8	UPI001CA421C8	
3959	UPI0019D2CFE0	UPI001CA421C8	
3960	UPI0021B6B841	UPI0021B6B841	
3961	UPI002118CC0A	UPI002118CC0A	
3962	A0A433XQZ9	UPI002118CC0A	
3963	UPI00096DF445	UPI002118CC0A	
3964	UPI000FA6364D	UPI002118CC0A	
3965	G7VT44	UPI002118CC0A	
3966	A0A0D7WXU1	UPI002118CC0A	
3967	A0A2S6NYY1	UPI002118CC0A	
3968	H6CKM9	UPI002118CC0A	
3969	UPI000D3084DE	UPI002118CC0A	
3970	A0A2G7LTY9	UPI002118CC0A	
3971	UPI000E3D1115	UPI002118CC0A	
3972	UPI001865EC04	UPI002118CC0A	
3973	A0A3G8R6V8	UPI002118CC0A	
3974	UPI00211D85BF	UPI002118CC0A	
3975	UPI0002DC5B71	UPI002118CC0A	
3976	A0A7Z7CIM3	UPI002118CC0A	
3977	UPI00031A12A8	UPI002118CC0A	
3978	UPI000F4EF671	UPI002118CC0A	
3979	UPI000C9F9FCF	UPI002118CC0A	
3980	UPI0013D426BD	UPI002118CC0A	
3981	A0A855Y2P0	UPI002118CC0A	
3982	UPI00090FAFD7	UPI002118CC0A	
3983	UPI0004D3F9BC	UPI002118CC0A	
3984	UPI0015865E7D	UPI002118CC0A	
3985	UPI001B18F7B4	UPI002118CC0A	
3986	A0A329QFI8	UPI002118CC0A	
3987	A0A806P8F1	UPI002118CC0A	
3988	UPI0008D750EA	UPI002118CC0A	
3989	UPI000F861092	UPI002118CC0A	
3990	UPI001C9DAFBC	UPI002118CC0A	
3991	A0A0K2FBS7	UPI002118CC0A	
3992	A0A7Y6C418	UPI002118CC0A	
3993	UPI0008388005	UPI002118CC0A	
3994	A0A1H4HZL6	UPI002118CC0A	
3995	A0A2N9YZK0	UPI002118CC0A	
3996	UPI000DBA86A0	UPI002118CC0A	
3997	UPI0012B93C50	UPI002118CC0A	
3998	UPI001C64D065	UPI002118CC0A	
3999	UPI001C8D348F	UPI002118CC0A	
4000	A0A268AY92	UPI002118CC0A	
4001	UPI001EEA58EB	UPI002118CC0A	
4002	UPI001EF703A0	UPI002118CC0A	
4003	UPI0004702924	UPI002118CC0A	
4004	UPI00187BA81F	UPI002118CC0A	
4005	UPI0020254681	UPI002118CC0A	
4006	UPI00087FE92D	UPI002118CC0A	
4007	UPI0022A98F7C	UPI002118CC0A	
4008	A0A268S983	UPI002118CC0A	
4009	UPI0007E3CB2A	UPI002118CC0A	
4010	UPI00096C8C99	UPI002118CC0A	
4011	UPI00083E5081	UPI002118CC0A	
4012	UPI002019FBE9	UPI002118CC0A	
4013	UPI00096D2C62	UPI002118CC0A	
4014	UPI0009A56C11	UPI002118CC0A	
4015	A0A853Q6R5	UPI002118CC0A	
4016	A0A8I1XXC0	UPI002118CC0A	
4017	UPI0004DF2AF7	UPI002118CC0A	
4018	UPI0005CEB6B1	UPI002118CC0A	
4019	UPI0007BF007D	UPI002118CC0A	
4020	UPI00096D4550	UPI002118CC0A	
4021	UPI001F589F2D	UPI002118CC0A	
4022	UPI000B87A81B	UPI002118CC0A	
4023	UPI001FFEE6BC	UPI002118CC0A	
4024	A0A7X9YM83	UPI002118CC0A	
4025	UPI00201E6D76	UPI002118CC0A	
4026	A0A124DYY2	UPI002118CC0A	
4027	UPI00209FBA33	UPI002118CC0A	
4028	A0A1G6WCS7	UPI002118CC0A	
4029	A0A5M9U1A6	UPI002118CC0A	
4030	A0A1L5LVY7	UPI002118CC0A	
4031	A0A4R5Z9Z9	UPI002118CC0A	
4032	UPI0011A4713A	UPI002118CC0A	
4033	A0A2S8X0V8	UPI002118CC0A	
4034	A0A0M9BK74	UPI002118CC0A	
4035	UPI00122E9FE9	UPI002118CC0A	
4036	UPI001BE6E50F	UPI002118CC0A	
4037	UPI00177F2D2F	UPI002118CC0A	
4038	A0A1R1BNJ0	UPI002118CC0A	
4039	UPI001C8E4792	UPI002118CC0A	
4040	UPI00096D9A3F	UPI002118CC0A	
4041	UPI001B3AD73C	UPI002118CC0A	
4042	UPI001F1BA699	UPI002118CC0A	
4043	A0A437K8G3	UPI002118CC0A	
4044	A0A553SRB0	UPI002118CC0A	
4045	UPI00203AAB13	UPI002118CC0A	
4046	A0A8U0BM99	UPI002118CC0A	
4047	UPI001E2CA3B6	UPI002118CC0A	
4048	UPI0021A4CDAB	UPI002118CC0A	
4049	UPI00203FD21B	UPI002118CC0A	
4050	UPI0015F6B661	UPI002118CC0A	
4051	UPI00096F3144	UPI002118CC0A	
4052	UPI00209D0DC5	UPI002118CC0A	
4053	UPI00064A8DDB	UPI002118CC0A	
4054	UPI000FDC719D	UPI002118CC0A	
4055	UPI0003E24E65	UPI002118CC0A	
4056	A0A1R1DPM7	UPI002118CC0A	
4057	A0A1R1FKN7	UPI002118CC0A	
4058	W4AKE2	UPI002118CC0A	
4059	UPI000EF4655E	UPI002118CC0A	
4060	A0A4R2BK21	UPI002118CC0A	
4061	UPI001BEC4A05	UPI002118CC0A	
4062	UPI00129EE192	UPI002118CC0A	
4063	UPI0015C661BE	UPI002118CC0A	
4064	A0A7M2AEM2	UPI002118CC0A	
4065	UPI0007830A91	UPI002118CC0A	
4066	UPI000FDB0CC5	UPI002118CC0A	
4067	UPI00203C4E38	UPI002118CC0A	
4068	A0A2W0CE89	UPI002118CC0A	
4069	UPI001EF41E34	UPI002118CC0A	
4070	A0A2S8NY35	UPI002118CC0A	
4071	UPI0011A51E84	UPI002118CC0A	
4072	A0A0Q7RXN2	UPI002118CC0A	
4073	UPI000FE1A27A	UPI002118CC0A	
4074	UPI0011A52254	UPI002118CC0A	
4075	UPI00203AD46E	UPI002118CC0A	
4076	UPI00223016AC	UPI002118CC0A	
4077	UPI001BE75A20	UPI002118CC0A	
4078	UPI001FF41BC2	UPI002118CC0A	
4079	UPI001F19EF7D	UPI002118CC0A	
4080	A0A1Q5XI59	UPI002118CC0A	
4081	A0A0E4HEJ3	UPI002118CC0A	
4082	A0A1G9KUE4	UPI002118CC0A	
4083	UPI000A03A956	UPI002118CC0A	
4084	UPI001C8EFE1D	UPI002118CC0A	
4085	W4BB76	UPI002118CC0A	
4086	A0A1I2HAX3	UPI002118CC0A	
4087	A0A1I0XV94	UPI002118CC0A	
4088	W4CSX7	UPI002118CC0A	
4089	W3ATE5	W3ATE5	R5U3B0
4090	A0A069CY29	A0A069CY29	A0A069CY29
4091	A0A0E3WGZ1	A0A0E3WGZ1	A0A2P2BVU5
4092	Q7WUL3	A0A0E3WGZ1	A0A2P2BVU5
4093	A0A212JRY5	A0A0E3WGZ1	A0A2P2BVU5
4094	A0A7U9N832	A0A0E3WGZ1	A0A2P2BVU5
4095	A0A6N8I3B5	A0A0E3WGZ1	A0A2P2BVU5
4096	A0A6N3A5P3	A0A0E3WGZ1	A0A2P2BVU5
4097	A0A0T6ACH9	A0A0T6ACH9	A0A0B7I082
4098	A0A0U5JCA4	A0A0U5JCA4	A0A1T4VMW3
4099	A0A2Y9B8R8	A0A0U5JCA4	A0A1T4VMW3
4100	A0A315ZS26	A0A0U5JCA4	A0A1T4VMW3
4101	A0A133XYZ1	A0A133XYZ1	A0A4R2LZN7
4102	A0A162PH30	A0A162PH30	A0A285SLW8
4103	A0A173W9N5	A0A173W9N5	R6JF01
4104	A0A1B3SKL9	A0A1B3SKL9	A0A0K1P7R6
4105	A0A0K1W1U9	A0A1B3SKL9	A0A0K1P7R6
4106	A0A222EPJ5	A0A1B3SKL9	A0A0K1P7R6
4107	A0A1F3FU92	A0A1F3FU92	A0A7C1VDL4
4108	A0A1H0GHW0	A0A1H0GHW0	
4109	A0A1H9E173	A0A1H9E173	
4110	A0A1I1TYA1	A0A1I1TYA1	A0A1I1TYA1
4111	A0A1J0KSC9	A0A1J0KSC9	A0Q6B3
4112	A0A1S8TAE9	A0A1S8TAE9	A0A1S8TAE9
4113	A0A1T5DK33	A0A1T5DK33	A0A2T6K1D7
4114	E3PUP6	A0A1T5DK33	A0A2T6K1D7
4115	A0A5B2XGG1	A0A5B2XGG1	A0A850ATH8
4116	UPI0020A3B18B	A0A5B2XGG1	A0A850ATH8
4117	UPI001FCF9A70	A0A5B2XGG1	A0A850ATH8
4118	A0A371Q3M5	A0A5B2XGG1	A0A850ATH8
4119	A0A6I6SL38	A0A5B2XGG1	A0A850ATH8
4120	A0A2Z5JNU4	A0A5B2XGG1	A0A850ATH8
4121	UPI000B9EB875	A0A5B2XGG1	A0A850ATH8
4122	A0A401RC96	A0A5B2XGG1	A0A850ATH8
4123	A0A2M9LME0	A0A5B2XGG1	A0A850ATH8
4124	A0A8B1P0Z2	A0A5B2XGG1	A0A850ATH8
4125	UPI001EE70927	A0A5B2XGG1	A0A850ATH8
4126	UPI001F30BFA3	A0A5B2XGG1	A0A850ATH8
4127	UPI0018CBDB3F	A0A5B2XGG1	A0A850ATH8
4128	UPI001F42114E	A0A5B2XGG1	A0A850ATH8
4129	UPI001E2F736B	A0A5B2XGG1	A0A850ATH8
4130	A0A6G2U7E2	A0A5B2XGG1	A0A850ATH8
4131	UPI00166F66A2	A0A5B2XGG1	A0A850ATH8
4132	UPI0006E22291	A0A5B2XGG1	A0A850ATH8
4133	A0A939L6D2	A0A5B2XGG1	A0A850ATH8
4134	UPI0021E12D49	A0A5B2XGG1	A0A850ATH8
4135	A0A5N8X4L2	A0A5B2XGG1	A0A850ATH8
4136	A0A4R1D7U4	A0A5B2XGG1	A0A850ATH8
4137	UPI001BA8462D	A0A5B2XGG1	A0A850ATH8
4138	UPI0004760D66	A0A5B2XGG1	A0A850ATH8
4139	UPI001E5379CF	A0A5B2XGG1	A0A850ATH8
4140	A0A654UB66	A0A654UB66	
4141	A0A6H0KW01	A0A6H0KW01	R6JF01
4142	UPI001FD87173	A0A6H0KW01	R6JF01
4143	A0A7J5JQV2	A0A6H0KW01	R6JF01
4144	A0A6I0S795	A0A6H0KW01	R6JF01
4145	D7I854	A0A6H0KW01	R6JF01
4146	A0A139KMA1	A0A6H0KW01	R6JF01
4147	A0A174T858	A0A6H0KW01	R6JF01
4148	A0A6I6CD07	A0A6I6CD07	A0A0K1P7R6
4149	A0A4P7AGR4	A0A6I6CD07	A0A0K1P7R6
4150	A0A6N3AZ32	A0A6N3AZ32	A0A1C5M470
4151	A0A7K3M6M3	A0A7K3M6M3	W7Y0R1
4152	A0A7T5EWG8	A0A7T5EWG8	A0A850ATH8
4153	A0A7V2JKF8	A0A7V2JKF8	A0A3M2JPR2
4154	A0A855X7T9	A0A7V2JKF8	A0A3M2JPR2
4155	A0A3B9FWY6	A0A7V2JKF8	A0A3M2JPR2
4156	A0A7W1RRU8	A0A7W1RRU8	A0A7W1RRU8
4157	A0A7X0HUX5	A0A7X0HUX5	A0A370GCH8
4158	A0A7X0HSF4	A0A7X0HUX5	A0A370GCH8
4159	A0A7X6BLR6	A0A7X6BLR6	W7Y0R1
4160	A0A925XQP2	A0A925XQP2	
4161	U5QH94	A0A925XQP2	
4162	A0A951MR99	A0A951MR99	
4163	C2SU26	C2SU26	C2SU26
4164	C7XTK4	C7XTK4	C2EVX7
4165	F7Z217	F7Z217	R7IG43
4166	G6EMU8	G6EMU8	G6EMU8
4167	H1QKR3	H1QKR3	H1QKR3
4168	K6XL90	K6XL90	A0A1C5L9S3
4169	UPI0014079A09	K6XL90	A0A1C5L9S3
4170	K6Y8W0	K6XL90	A0A1C5L9S3
4171	K6ZPY4	K6XL90	A0A1C5L9S3
4172	K7AII9	K6XL90	A0A1C5L9S3
4173	UPI0004E1E19A	K6XL90	A0A1C5L9S3
4174	UPI001C65A6A1	K6XL90	A0A1C5L9S3
4175	UPI0021F88FE4	K6XL90	A0A1C5L9S3
4176	UPI00057D0871	K6XL90	A0A1C5L9S3
4177	UPI001C08EC2C	K6XL90	A0A1C5L9S3
4178	UPI001BE5CB49	K6XL90	A0A1C5L9S3
4179	UPI000BFEB7BA	K6XL90	A0A1C5L9S3
4180	UPI001C65D0D9	K6XL90	A0A1C5L9S3
4181	UPI001E2F820D	K6XL90	A0A1C5L9S3
4182	UPI001FEC3611	K6XL90	A0A1C5L9S3
4183	UPI001E4073DF	K6XL90	A0A1C5L9S3
4184	Q2B8K2	Q2B8K2	Q2B8M9
4185	U2KTR9	U2KTR9	A0A1H9CDL0
4186	U7UFR8	U7UFR8	A0A6N3F9S8
4187	U7UTU0	U7UFR8	A0A6N3F9S8
4188	D8FKJ7	U7UFR8	A0A6N3F9S8
4189	D1VVS1	U7UFR8	A0A6N3F9S8
4190	A0A134AUH4	U7UFR8	A0A6N3F9S8
4191	UPI0001B6CE3A	UPI0001B6CE3A	
4192	UPI0002469251	UPI0002469251	
4193	UPI001969BD87	UPI001969BD87	
4194	UPI001C8E868D	UPI001C8E868D	
4195	UPI001F346F5A	UPI001C8E868D	
4196	UPI0013CECDEB	UPI001C8E868D	
4197	UPI0006943A47	UPI001C8E868D	
4198	UPI00118986E7	UPI001C8E868D	
4199	UPI000EF506B1	UPI001C8E868D	
4200	UPI00174E1335	UPI001C8E868D	
4201	UPI00167AD78B	UPI001C8E868D	
4202	UPI001BEB1A28	UPI001C8E868D	
4203	UPI00082C94E9	UPI001C8E868D	
4204	UPI000689279B	UPI001C8E868D	
4205	UPI000F467DED	UPI001C8E868D	
4206	UPI001C0FB4AC	UPI001C8E868D	
4207	UPI001EF06641	UPI001EF06641	
4208	UPI001EF90F9D	UPI001EF90F9D	
4209	UPI0020B6E3C5	UPI0020B6E3C5	
4210	UPI0020A7BBD4	UPI0020B6E3C5	
4211	UPI0003707358	UPI0020B6E3C5	
4212	UPI0006733645	UPI0020B6E3C5	
4213	UPI0005A1B9CD	UPI0020B6E3C5	
4214	UPI002100F306	UPI002100F306	
4215	UPI00211B1C9A	UPI00211B1C9A	
4216	UPI002265AA18	UPI002265AA18	
4217	V5XUJ0	V5XUJ0	V5XUJ0
4218	UPI0006893556	UPI0006893556	
4219	A0A939L457	UPI0006893556	
4220	UPI001E64CD5A	UPI0006893556	
4221	UPI001FE8326D	UPI0006893556	
4222	UPI00201CAB6C	UPI0006893556	
4223	UPI001FE4911F	UPI0006893556	
4224	UPI00068E6382	UPI0006893556	
4225	UPI001E3AAC09	UPI0006893556	
4226	UPI00068B1C47	UPI0006893556	
4227	UPI001E63E4B3	UPI0006893556	
4228	UPI000696099A	UPI0006893556	
4229	A0A7H8KYX3	UPI0006893556	
4230	UPI0006908F5B	UPI0006893556	
4231	UPI0019C119A2	UPI0006893556	
4232	UPI000697351F	UPI0006893556	
4233	UPI001F18448F	UPI0006893556	
4234	UPI000686652E	UPI0006893556	
4235	UPI001E3C3C9C	UPI0006893556	
4236	UPI001FE5AE4E	UPI0006893556	
4237	UPI00225721FF	UPI0006893556	
4238	UPI0020C85633	UPI0006893556	
4239	UPI001E31532D	UPI0006893556	
4240	UPI000AC72D26	UPI0006893556	
4241	UPI000A42081D	UPI0006893556	
4242	UPI001F51C999	UPI0006893556	
4243	UPI000AE3A307	UPI0006893556	
4244	A0A921DK96	UPI0006893556	
4245	UPI000A47A1B2	UPI0006893556	
4246	UPI000A51C44F	UPI0006893556	
4247	UPI001661A7D3	UPI0006893556	
4248	UPI000A68D6F4	UPI0006893556	
4249	UPI001F2232E7	UPI0006893556	
4250	UPI001989E1BB	UPI0006893556	
4251	UPI00225BCFA7	UPI0006893556	
4252	UPI000A6DB6BE	UPI0006893556	
4253	UPI001FD8385B	UPI0006893556	
4254	UPI001F339240	UPI0006893556	
4255	UPI0019C8C55D	UPI0006893556	
4256	UPI001E383244	UPI0006893556	
4257	UPI0021051D1C	UPI0006893556	
4258	UPI0006E2B778	UPI0006893556	
4259	UPI0006912B3C	UPI0006893556	
4260	UPI0006940A56	UPI0006893556	
4261	UPI0020A43274	UPI0006893556	
4262	UPI0021D92E62	UPI0006893556	
4263	UPI000689934D	UPI0006893556	
4264	UPI0003601F83	UPI0006893556	
4265	UPI0008F8367A	UPI0008F8367A	
4266	UPI000ECFBFA4	UPI000ECFBFA4	
4267	UPI001485211E	UPI000ECFBFA4	
4268	UPI002152CF6B	UPI000ECFBFA4	
4269	UPI0021530AC7	UPI000ECFBFA4	
4270	UPI00137AD34C	UPI000ECFBFA4	
4271	UPI001594FF97	UPI000ECFBFA4	
4272	UPI0013EBD53D	UPI000ECFBFA4	
4273	UPI0018ED6425	UPI0018ED6425	
4274	UPI001950F958	UPI001950F958	
4275	UPI0002E6F4DA	UPI001950F958	
4276	A0A1D8JJ80	A0A1D8JJ80	A0A1H9RBA3
4277	A0A1G5FUQ6	A0A1G5FUQ6	A0A2T0B734
4278	A0A1H3E8E8	A0A1H3E8E8	A0A1G4PUM6
4279	A0A316BF28	A0A1H3E8E8	A0A1G4PUM6
4280	A0A1H7NNH1	A0A1H7NNH1	A0A1H7NNH1
4281	A0A1I0Q8Z1	A0A1I0Q8Z1	A0A1I0Q8Z1
4282	A0A1I3JWL6	A0A1I3JWL6	A0A6N3F9S8
4283	A0A1M6P3F4	A0A1M6P3F4	A0A1M6P3F4
4284	A0A1S8RGI9	A0A1S8RGI9	A0A1T4VMW3
4285	A0A1T4P277	A0A1T4P277	A0A1T4P277
4286	A0A249SXG3	A0A249SXG3	A0A291H216
4287	UPI00140D49F8	A0A249SXG3	A0A291H216
4288	UPI001557F71D	A0A249SXG3	A0A291H216
4289	UPI001178C88A	A0A249SXG3	A0A291H216
4290	A0A848GQ25	A0A249SXG3	A0A291H216
4291	A0A6H2BEQ8	A0A249SXG3	A0A291H216
4292	UPI00165F461B	A0A249SXG3	A0A291H216
4293	A0A1V3U698	A0A249SXG3	A0A291H216
4294	UPI001365B687	A0A249SXG3	A0A291H216
4295	A0A1A6CI44	A0A249SXG3	A0A291H216
4296	A0A1T3L4R2	A0A249SXG3	A0A291H216
4297	UPI00162A8F07	A0A249SXG3	A0A291H216
4298	A0A853VWY7	A0A249SXG3	A0A291H216
4299	A0A1T3MNL9	A0A249SXG3	A0A291H216
4300	UPI00136C472F	A0A249SXG3	A0A291H216
4301	A0A077EEI1	A0A249SXG3	A0A291H216
4302	UPI000D31CA83	A0A249SXG3	A0A291H216
4303	UPI00201256C7	A0A249SXG3	A0A291H216
4304	UPI0021A2CA3E	A0A249SXG3	A0A291H216
4305	UPI00137171A2	A0A249SXG3	A0A291H216
4306	UPI0021A30995	A0A249SXG3	A0A291H216
4307	UPI0021A4FBCF	A0A249SXG3	A0A291H216
4308	A0A7Z7Q0N4	A0A249SXG3	A0A291H216
4309	UPI002012E9C2	A0A249SXG3	A0A291H216
4310	UPI0009991A66	A0A249SXG3	A0A291H216
4311	A0A4P8E5I9	A0A249SXG3	A0A291H216
4312	UPI0007398ECE	A0A249SXG3	A0A291H216
4313	UPI0018C27E7B	A0A249SXG3	A0A291H216
4314	UPI002012FC9A	A0A249SXG3	A0A291H216
4315	P36913	A0A249SXG3	A0A291H216
4316	UPI000C9A9CEE	A0A249SXG3	A0A291H216
4317	UPI0005318574	A0A249SXG3	A0A291H216
4318	A0A0D0GNM3	A0A249SXG3	A0A291H216
4319	UPI00201378D7	A0A249SXG3	A0A291H216
4320	UPI0021A67DCA	A0A249SXG3	A0A291H216
4321	UPI000999962E	A0A249SXG3	A0A291H216
